abspielen|to play|Wenn alle Gäste da sind, kannst du die Musik abspielen.|When all the guests are there, you can play the music.
die Erhebung|survey, elicitation, levying|Die Regierung entscheidet über die Erhebung von Steuern.|The government decides on the levying of taxes.
herausragen|to stand out|Eriks Leistung ragt im Vergleich zu den anderen Kindern sehr heraus.|Erik’s performance is outstanding compared to the other children.
inszenieren|to stage|Der Politiker inszeniert geschickt einen Skandal und bekommt so Aufmerksamkeit von der Presse.|The politician skillfully stages a scandal and thus gets attention from the press.
klatschen|to clap|Das Publikum klatscht fünf Minuten lang, weil das Stück so gut war.|The audience claps for five minutes because the play was so good.
das Magazin|magazine, storehouse|Ich kaufe mir ein Magazin, damit ich auf der Fahrt mit dem Zug etwas lesen kann.|I’m buying a magazine so that I have something to read while riding on the train.
der Zuhörer|listener, audience (pl)|In dem Vortrag des berühmten Managers sitzen über 300 Zuhörer.|Over 300 listeners are sitting in the lecture of the famous CEO.
beschweren|to weight, complain|Meine Nachbarn beschweren sich regelmäßig darüber, dass wir zu laut sind.|My neighbors regularly complain that we’re too loud.
entgegenkommen|to meet, accommodate|Ich habe zu wenig Geld dabei, können Sie mir mit dem Preis entgegenkommen?|I don’t have enough money; can you meet me with the price?
die Hast|haste|Wenn du mit so viel Hast isst, schmerzt dein Bauch gleich wieder.|If you eat with so much haste, your stomach will hurt again.
hinauf|up, upwards|Der Weg führt den Berg hinauf.|The path leads up the mountain.
hindern|to prevent|Ich merke, dass mich Anna daran hindert, meine Träume zu leben.|I realize that Anna is preventing me from living my dreams.
loswerden|to get rid of|Du musst deine negativen Gedanken loswerden, sonst kannst du nicht glücklich sein.|You have to get rid of your negative thoughts, otherwise you can’t be happy.
mild|mild, gentle|Wir haben sehr mildes Wetter, obwohl es kalt sein müsste.|We have very mild weather, although it should be cold.
die Minderheit|minority|In Deutschland leben viele religiöse Minderheiten.|Many religious minorities live in Germany.
die Prävention|prevention|Die Prävention von Gewalt ist wichtiger als die Strafe.|The prevention of violence is more important than punishment.
schrumpfen|to shrink|Bist du geschrumpft oder warst du schon immer so klein?|Have you shrunk or were you always this small?
vernehmen|to hear, examine, question|Bei Gericht werden regelmäßig Zeugen vernommen.|Witnesses are regularly heard in court.
erstrecken (sich)|to extend, include|Das Geschäft erstreckt sich über drei Etagen.|The shop extends over three floors.
der Genosse|comrade|Früher nannte man in Deutschland einen Menschen mit den gleichen politischen Zielen einen Genossen.|In Germany people used to call a person with the same political goals a comrade.
öh|uh|Öh, ich weiß nicht, was du meinst.|Uh, I don’t know what you mean.
Thüringer|Thuringian|Die Thüringer Würste schmecken mir besonders gut.|The Thuringian sausages taste particularly good to me.
vortragen|to present, perform|Heute trage ich meinen Kollegen die Präsentation zu meinem neuen Projekt vor.|Today I am presenting my new project to my colleagues.
das Hirn|brain|Bis heute weiß man nicht, was das menschliche Hirn alles leisten kann.|To this day, we do not know what the human brain can do.
der Pfeil|arrow|Die roten Pfeile im Supermarkt deuten auf die speziellen Preise hin.|The red arrows in the supermarket indicate the special prices.
der Schuldner|debtor|Wenn ich als Schuldner nicht bezahle, kann ich vor Gericht kommen.|If I don’t pay as a debtor, I may be taken to court.
die Überprüfung|review, screening, check, inspection|Bevor wir sie vorstellen, ist eine Überprüfung unserer Ergebnisse notwendig.|Before we present them, a review of our results is necessary.
die Verzweiflung|desperation|Menschen machen aus Verzweiflung schlimme Dinge, ohne über die Konsequenzen nachzudenken.|People do bad things out of desperation without thinking about the consequences.
vorig|previous|Voriges Jahr waren wir noch zu zweit und jetzt sind wir schon Eltern.|In the previous year there were two of us and now we are parents.
die Anweisung|order, instruction|Die Polizei gibt mir die Anweisung, hier zu warten.|The police are me instructions to wait here.
das Bargeld|cash|Beim Einkaufen zahle ich kaum noch mit Bargeld.|When shopping I don’t pay with cash much anymore.
belgisch|Belgian|Belgische Schokolade schmeckt mir am besten.|Belgian chocolate tastes the best to me.
erkundigen (sich)|to inquire|Ich erkundige mich nach den Preisen für die Tickets.|I inquire about the prices for the tickets.
das Format|format|Du musst das Format der Bilder ändern, sonst kannst du sie mir nicht schicken.|You have to change the format of the pictures, otherwise you can’t send them to me.
die Gasse|alley|In Köln gibt es eine Altstadt mit vielen schmalen Gassen zwischen den Häusern.|In Cologne there is an old town with many narrow alleys between the houses.
der Gesichtspunkt|point of view|Unter diesen Gesichtspunkten beurteile ich das Thema noch einmal neu.|With this in mind, I reassess the subject once again.
glänzend|shiny, shining, brilliant|Alle ihre Freundinnen betrachten Marias neuen glänzenden Ring.|All her friends look at Maria’s new shiny ring.
das Original|original|Das Bild ist im Original zu teuer.|The picture is too expensive in the original.
ÖVP (Österreichische Volkspartei)|ÖVP|Die ÖVP ist eine Partei in Österreich.|The ÖVP is a party in Austria.
die Priorität|priority|Wenn du zu viele Aufgaben hast, musst du Prioritäten setzen.|If you have too many tasks, you have to set priorities.
der Stich|bite, sting|Mancher Stich von Insekten tut sehr weh.|Some insect bites hurt a lot.
die Variation|kind, variation|Miriam verkauft in ihrem Laden Kuchen aller Variationen für Hochzeiten.|In her shop Miriam sells cakes of all kinds for weddings.
der Wettkampf|competition|Ich fahre jedes Wochenende zu den Wettkämpfen meines Sohnes.|I go to my son’s competitions every weekend.
die Fremde|stranger|Manchmal kann ein Fremder auch ein Freund werden.|Sometimes a stranger can become a friend.
haften|to adhere, be liable|Wenn etwas kaputt geht, haften die Eltern für ihre Kinder.|If something breaks, the parents are liable for their children.
horizontal|horizontal|Die Linie verläuft horizontal zur Achse.|The line runs horizontally to the axis.
irren (sich)|to err, be wrong|Jeder Mensch irrt sich manchmal, auch wenn er denkt, er weiß es.|Everybody is sometimes wrong, even when they think they know it.
kriminell|criminal|Das ist ein Heim für kriminelle Jugendliche.|This is a home for criminal youth.
verfallen|to decay, deteriorate, expire|In diesem Stadtteil verfallen die alten Häuser, weil niemand sie kauft.|In this part of town, the old houses decay because nobody buys them.
vorzeitig|early, premature|Martin geht vorzeitig in Rente und kümmert sich um seine Enkel.|Martin retires early and takes care of his grandchildren.
ansiedeln|to settle, establish|Man versucht, in diesem Wald wieder verschiedene Arten von Tieren anzusiedeln.|One tries to reintroduce different kinds of animals in this forest.
der Bewerber|applicant|Es gibt noch zwei weitere Bewerber, die den Job haben wollen.|There are two other applicants who want the job.
die Breite|width|Die Breite des Tisches beträgt zwei Meter und die Tiefe sechzig Zentimeter.|The width of the table is two meters and the depth is sixty centimeters.
einsehen|to see, realize, look into|Philipp sieht ein, dass er sich falsch verhält und entschuldigt sich.|Philipp realizes that he’s behaving incorrectly and apologizes.
die Epoche|epoch|In der Geschichte wird die Zeit in Epochen eingeteilt.|In history, time is divided into epochs.
die Explosion|explosion|Das Feuer in der Fabrik löst eine Explosion aus.|The fire in the factory causes an explosion.
der Idiot|idiot|Wenn Manuel dich nicht liebt, ist er ein Idiot.|If Manuel doesn’t love you, he’s an idiot.
die Kulisse|setting, scenery, backdrop|Dieser Platz bietet eine schöne Kulisse für mein Foto.|This place offers a nice setting for my photo.
die Lieferung|delivery|Du erhältst dein Geschenk morgen per Lieferung.|You’ll get your gift tomorrow by delivery.
nachvollziehbar|plausible, transparent|Weil ich deine Argumente nachvollziehbar finde, ändere ich meine Meinung.|Because I think your arguments are plausible, I’m changing my mind.
spürbar|noticeable, perceptible|Es ist spürbar wärmer geworden.|It has become noticeably warmer.
der Stall|stable|Zu unserem Haus gehört ein Stall für Tiere.|To our house belongs a stable for animals.
die Arbeitskraft|manpower, worker|Leon ist eine zuverlässige Arbeitskraft und immer pünktlich.|Leon is a reliable worker and always on time.
die Bibel|Bible|Die Bibel ist eine Sammlung von Schriften, die unter anderem als Grundlage des Christentums dienen.|The Bible is a collection of writings that serve, among other things, as the basis of Christianity.
die Gemeinsamkeit|commonality, common feature|Pia und ich haben die Gemeinsamkeit, dass wir beide alte Filme mögen.|Pia and I have one common feature: that we both like old movies.
das Gemisch|mixture|Ein Gemisch besteht aus mehreren Stoffen.|A mixture consists of various substances.
schlank|slim|Ich halte mich schlank, indem ich Sport mache.|I keep myself slim by doing sports.
der Dreck|dirt|Wenn Kinder draußen spielen, haben sie oft überall Dreck am Körper.|When children play outside, they often have dirt all over their bodies.
eilen|to hurry|Ich eile immer zu meinem Bus, weil ich zu lange schlafe.|I always hurry to my bus because I sleep too long.
fügen (sich)|to comply, defer to, resign oneself to|Sie fügen sich dem Willen ihres Chefs.|They defer to the will of their boss.
heuer|this year|Meine Oma wird heuer schon 95 Jahre alt.|My grandmother is already 95 years old this year.
die Hölle|hell|Nach der traditionellen Vorstellung des Christentums kommen schlechte Menschen in die Hölle.|According to the traditional notion of Christianity, bad people go to hell.
quadratisch|square|Jede Wand in meinem Zimmer ist gleich lang, sodass das Zimmer quadratisch ist.|Each wall in my room is the same length, so the room is square.
die Reflexion|reflection|Im Wasser kann man die Reflexion des Lichtes sehen.|In the water you can see the reflection of the light.
solide|solid, sound|Deine Noten in der Schule sind jedes Jahr gut, das ist eine solide Leistung von dir.|Your grades at school are good every year; that’s a solid performance from you.
unauffällig|inconspicuous|Richard ist so unauffällig, dass ich manchmal vergesse, dass er im Raum ist.|Richard is so inconspicuous that sometimes I forget he’s in the room.
der Zwerg|dwarf|Einen kleinen Menschen als Zwerg zu bezeichnen, ist nicht nett.|It’s not nice to call a little person a dwarf.
die Anmerkung|note, comment|Danke für deine Anmerkungen zu meiner Arbeit, ich werde einiges ändern.|Thank you for your comments on my work; I’ll make some changes.
der Anreiz|incentive|Das hohe Gehalt ist der einzige Anreiz für den neuen Job.|The high salary is the only incentive for the new job.
die Ausrichtung|orientation, alignment|Der Architekt achtet vor allem auf die Ausrichtung der Fenster zur Sonne.|The architect pays particular attention to the orientation of the windows to the sun.
auswerten|to evaluate, assess|Ich werte die Tests meiner Schüler aus.|I’m evaluating my students’ tests.
