el/la	the	el diccionario tenía también frases útiles|the dictionary also had useful phrases
mago	magician, wizard	las aventuras del mago Harry Potter en la escuela Hogwarts|the adventures of the wizard Harry Potter in Hogwarts school
tembloroso	trembling, shaky	Un borrachito con la botella en la mano temblorosa, dijo tonterías.|A drunkard with a bottle in his trembling hand, spoke nonsense.
cazador	hunter	el animal acosado huye y el cazador lo asesina|the hunted animal flees and the hunter kills it
amontonar	to gather, accumulate	No traten de amontonar riquezas aquí en la tierra.|Don’t try to accumulate wealth here on earth.
despojar	to deprive, rob	despoja a la gente de sus derechos|it deprives them of their rights
coca	cocaine, coke	para erradicar en el campo el cultivo de la hoja de coca|to wipe out the cultivation of coca leaves in the country
plasmar	to express, capture	me dedico a dibujar y plasmar la imagen de nuestro señor|I am dedicated to drawing and expressing the image of our Lord
perfeccionar	to perfect	quiero un trabajo que me permita perfeccionar las habilidades|I want a job that will allow to me perfect my skills
montañoso	mountainous	Su topografía es quebrada y montañosa.|Its topography is rough and mountainous.
endurecer	harden, make hard	después de 2 días se endureció todo el pan|after 2 days, all the bread was hard
donar	to donate	¿Qué órganos y tejidos se pueden donar?|Which organs and tissues can be donated?
acontecer	to happen, come about	le conté los sucesos acontecidos ayer|I told him the events that happened yesterday
apagado	turned off	¿Porqué tienes la luz apagada?|Why do you have the light tuned off?
cívico	civic, civil	promovía el interés cívico del acto de donar sangre|he upheld his civic duty by the act of donating blood
novelista	novelist	Unamuno fue ensayista, novelista y poeta|Unamuno was an essayist, a novelist, and a poet
sobrepasar	to excel, outperform	sobrepasaban los límites impuestos|they exceed the imposed limits
predecir	to predict	no era difícil predecir el futuro inmediato|it was not difficult to predict the immediate future
arqueológico	archaeological, archeological	fue descubierto en una pirámide en el centro arqueológico|it was discovered in a pyramid at the arquological site
transacción	transaction, deal	Antes de dormir analizó todas sus transacciones y actividades del día.|Before sleeping, he analyzed all his transactions and activities of the day.
desencadenar	to unleash, unchain	se desencadenó una tormenta de truenos y relámpagos|it unleashed a storm of thunder and lightning
ancho	width	tendrá 8,5 metros de ancho por catorce metros de alto|it must be 8.5 meters in width by 14 meters in height
asentamiento	settlement, colony	los asentamientos humanos habitables presuponen cooperación|inhabitable human settlements require cooperation
intuir	to sense	debes aprender a observar, a intuir|you should learn how to observe, to sense
contradictorio	contradictory	las dos cuestiones son totalmente contradictorias|the two questions are completely contradictory
respetuoso	respectful	todos nos miraban en un silencio respetuoso|everyone looked at us in respectful silence
financiación	financing, funding	dicha financiación es más costosa con los costes del acuerdo|said financing is more expensive than the costs of the agreement
costero	coastal	La guardia costera confirmó que un barco con pasajeros se volcó.|The coast guard confirmed that a ship with passengers has capsized.
restablecer	to re-establish, restore	para restablecer las relaciones con el Vaticano|to establish the relations with the Vatican
andino	Andean	antiguos campesinos de origen andino migran a los núcleos urbanos|elderly country folk of Andean descent are migrating to urban centers
árbitro	umpire, referee	Lo que cobra un futbolista o árbitro o entrenador aparece en el registro.|The fees charged by a soccer player, referee, or coach will appear in the record.
torturar	to torture, torment	un chico de 14 años de edad que fue torturado y asesinado|a 14-year-old boy was tortured and killed
piscina	swimming pool	yo nadaba en la piscina del patio|I used to swim in the patio swimming pool
prestigioso	prestigious	se fue a estudiar en un prestigioso conservatorio en Londres|she went to study at a prestigious conservatory in London
sinfonía	symphony	la primera sinfonía beethoveniana triunfó completamente|Beethoven’s first symphony was a complete triumph
espina	thorn, spine	no hay rosas sin espinas|there are no roses without thorns
estatura	stature, height	las modelos tienen que tener 1,7 m de estatura por lo menos|models must be at least 1.7 m tall
fatiga	fatigue	para aliviar de la fatiga de su pierna rota|to alleviate the fatigue of her broken leg
parámetro	parameter	son sistemas de parámetros imposibles de contrastar con la realidad|they are systems with parameter that are impossible to compare with reality
compasión	compassion	se establece la relación con amor, comprensión y compasión|a relationship is based on love, understanding, and compassion
especulación	speculation, conjecture	este año se caracterizó por la especulación y la incertidumbre|this year is characterized by speculation and uncertainty
agachar	to duck, bend down	Tuve que agacharme y acercarme a los alumnos más pequeños.|I had to bend down and get closer to the smaller students.
intacto	intact	el paquete llegó intacto a su destino|the package arrived intact to its destination
pirámide	pyramid	construyeron las pirámides y otras estructuras monumentales|they built the pyramids and other monumental structures
vibración	vibration	el sonido se produce por la vibración de las cuerdas vocales|the sound is produced by the vibration of vocal chords
étnico	ethnic	su clase social específica el origen étnico|your social class indicates your ethnic origins
pésimo	dreadful, awful	las trataban muy mal, sentí muy pésimo|they were treated very badly, I felt awful
barroco	baroque, elaborate	diseñaron un enorme complejo de estilo Barroco|they designed an enormous complex in the baroque style
gala	gala (performance/dinner)	será una gala a beneficio de la institución|it will be a gala to benefit the institution
nobleza	nobility, uprightness	la nobleza no se hereda, señor; la creamos con nuestros actos|nobility is not inherited, sir; we create it with our actions
enormemente	enormously	la ejecución técnica del proyecto es enormemente complicada|the technical execution of the project is enormously complicated
provecho	benefit, use	buscaban la forma de sacar provecho de la situación|they are looking for ways to take advantage of the situation
cauce	(river) bed, ditch	el río siempre irá por ese cauce, por ese valle|the river will always go through this riverbed, through this valley
chispa	spark	se le encendió una chispa en los ojos|it lit a spark in his eyes
burro	donkey	estar harto de trabajar como un burro bajo presiones constantes|to be fed up of working like a donkey under constant strain
inundación	flood, deluge	la inundación anual del río Nilo|the yearly flood of the River Nile
sirena	siren, mermaid	la sirena del barco no estaba funcionando|the boat’s siren was not working
curiosamente	strangely, funnily enough	pero, curiosamente, no se mencionó en absoluto dicho mensaje|but, strangely enough, he did not mention the message at all
ofensiva	offensive, attack	lanzó una exitosa ofensiva contra la ocupación española|he launched a successful attack against the Spanish occupation
